0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3.5, 3.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0, 0.5, 0.5
0.0, 0.0, 0.0, 0.0, 0.0, 1.75, 4.0, 0.0, 0.0, 0.0, 2.75, 0.75
0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.25
0.0, 0.0, 0.0, 0.25, 4.0, 2.75, 0.0, 0.0, 0.0, 4.0, 2.25, 0.0
0.0, 0.0, 0.0, 2.75, 4.0, 0.0, 0.0, 0.0, 1.5, 4.0, 0.25, 0.0
0.0, 0.0, 0.25, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 0.0
0.0, 0.0, 0.25, 1.25, 0.0, 0.0, 0.0, 4.0, 2.0, 0.0, 0.0, 0.0
